schedule_id,user_id,fund_id,sip_amount,frequency,debit_day,next_debit,bank_account,status
8898,1270,54,500,MONTHLY,17,2025-04-13,PNB-6354894051,ACTIVE
8899,7554,103,3000,MONTHLY,12,2025-10-02,Kotak-7262515791,ACTIVE
8900,6974,249,10000,MONTHLY,19,2025-04-29,Kotak-3080383160,ACTIVE
8901,3032,28,2000,MONTHLY,23,2025-11-02,Union Bank-2115586946,ACTIVE
8902,6897,78,1000,QUARTERLY,24,2025-02-12,Union Bank-6090745294,ACTIVE
8903,4797,90,500,MONTHLY,18,2025-09-18,PNB-5265661808,ACTIVE
8904,163,239,2000,MONTHLY,4,2025-01-29,ICICI-3922721319,ACTIVE
8905,1674,155,5000,MONTHLY,19,2025-01-16,Union Bank-9373356570,ACTIVE
8906,9124,64,3000,MONTHLY,10,2025-01-01,Axis-3907380773,ACTIVE
8907,7782,214,10000,MONTHLY,28,2025-02-03,BOB-7850119991,ACTIVE
8908,4257,81,3000,HALF_YEARLY,2,2025-12-13,PNB-1186146421,ACTIVE
8909,6551,172,5000,QUARTERLY,25,2025-10-29,Kotak-7318463853,ACTIVE
8910,5315,126,1000,MONTHLY,16,2025-10-31,BOB-1562986298,ACTIVE
8911,3357,131,1000,MONTHLY,6,2025-04-11,Axis-1156617675,PAUSED
8912,3579,141,10000,MONTHLY,25,2025-07-16,BOB-7001223387,COMPLETED
8913,4046,88,3000,QUARTERLY,14,2025-02-21,HDFC-6119657092,ACTIVE
8914,8039,209,3000,MONTHLY,11,2025-07-18,ICICI-3332667401,ACTIVE
8915,5558,242,10000,MONTHLY,7,2025-02-06,BOB-8018792468,ACTIVE
8916,5045,181,500,MONTHLY,26,2025-07-19,Indian Bank-3257096170,ACTIVE
8917,3266,243,10000,HALF_YEARLY,10,2025-09-08,HDFC-3263745739,ACTIVE
8918,7735,118,5000,MONTHLY,3,2025-01-30,BOB-7846661048,ACTIVE
8919,650,102,1000,MONTHLY,12,2025-01-14,SBI-5652897048,ACTIVE
8920,7724,117,500,MONTHLY,4,2025-05-10,ICICI-5392049695,ACTIVE
8921,5422,191,2000,MONTHLY,26,2025-02-13,Axis-1437888357,ACTIVE
8922,8959,224,3000,QUARTERLY,2,2025-08-14,Union Bank-9957826768,ACTIVE
8923,8426,151,500,MONTHLY,22,2025-12-13,ICICI-7279473754,COMPLETED
8924,9627,216,3000,QUARTERLY,14,2025-01-30,Axis-6418706002,COMPLETED
8925,8608,111,2000,MONTHLY,5,2025-07-29,Kotak-8392990983,ACTIVE
8926,855,18,1500,MONTHLY,18,2025-07-30,SBI-3678011052,COMPLETED
8927,8173,137,10000,MONTHLY,25,2025-07-27,HDFC-2095425745,ACTIVE
8928,7059,116,5000,MONTHLY,1,2025-04-29,Kotak-9736414061,ACTIVE
8929,3131,124,10000,MONTHLY,10,2025-12-11,Canara-1651370709,ACTIVE
8930,5693,12,2000,MONTHLY,21,2025-08-18,Kotak-9992127221,ACTIVE
8931,9407,189,5000,MONTHLY,8,2025-10-06,Axis-3450045565,ACTIVE
8932,6436,130,2000,MONTHLY,26,2025-05-11,Indian Bank-9873615281,ACTIVE
8933,5924,124,2000,MONTHLY,11,2025-03-03,HDFC-3972566953,PAUSED
8934,4677,46,10000,MONTHLY,18,2025-08-22,PNB-2898947101,CANCELLED
8935,1856,188,2000,MONTHLY,4,2025-01-25,HDFC-4640538131,ACTIVE
8936,1503,175,1500,MONTHLY,5,2025-08-01,HDFC-6868363550,ACTIVE
8937,1360,2,1500,MONTHLY,8,2025-10-30,Axis-1248341541,ACTIVE
8938,5114,164,1000,MONTHLY,11,2025-04-18,Indian Bank-7338423131,ACTIVE
8939,2367,24,3000,MONTHLY,14,2025-07-05,Indian Bank-6146956894,PAUSED
8940,7271,171,1500,MONTHLY,17,2025-12-01,Indian Bank-3323554490,ACTIVE
8941,3939,159,1000,MONTHLY,13,2025-12-09,BOB-5614667454,PAUSED
8942,3049,157,500,MONTHLY,16,2025-02-23,Axis-6018791052,ACTIVE
8943,4778,205,500,QUARTERLY,7,2025-05-23,ICICI-1687583253,ACTIVE
8944,2998,138,500,MONTHLY,17,2025-03-28,Indian Bank-8852246717,ACTIVE
8945,5245,236,1000,MONTHLY,10,2025-05-08,Axis-8311674923,ACTIVE
8946,4808,50,1500,MONTHLY,5,2025-12-23,Kotak-1788119236,ACTIVE
8947,7644,132,10000,MONTHLY,21,2025-11-25,HDFC-8346031966,ACTIVE
8948,863,191,2000,MONTHLY,18,2025-12-19,HDFC-2981343415,ACTIVE
8949,3505,103,500,MONTHLY,19,2025-05-06,PNB-5482906231,ACTIVE
8950,6128,17,5000,MONTHLY,11,2025-04-22,Kotak-7117000726,PAUSED
8951,9707,74,5000,MONTHLY,3,2025-06-26,Kotak-7937931164,ACTIVE
8952,7281,71,1000,MONTHLY,12,2025-06-13,Canara-1165663947,ACTIVE
8953,1594,184,10000,QUARTERLY,11,2025-02-15,Axis-5317620276,ACTIVE
8954,581,152,5000,HALF_YEARLY,14,2025-02-19,ICICI-6000936483,PAUSED
8955,3734,196,10000,MONTHLY,13,2025-02-26,BOB-7299630705,ACTIVE
8956,4707,237,3000,MONTHLY,5,2025-04-14,Union Bank-2358663490,ACTIVE
8957,9231,181,2000,MONTHLY,1,2025-11-25,Kotak-1672402925,ACTIVE
8958,156,200,5000,QUARTERLY,8,2025-04-17,PNB-1452502086,ACTIVE
8959,9325,2,10000,MONTHLY,27,2025-01-26,HDFC-6307703592,ACTIVE
8960,5811,176,500,QUARTERLY,17,2025-03-19,ICICI-4711384195,ACTIVE
8961,6075,20,3000,QUARTERLY,4,2025-01-23,BOB-9591113465,ACTIVE
8962,9265,88,10000,MONTHLY,2,2025-07-18,Canara-4620373231,ACTIVE
8963,1539,182,3000,MONTHLY,9,2025-01-30,SBI-2504322378,PAUSED
8964,9033,101,3000,MONTHLY,1,2025-07-26,BOB-5671489263,ACTIVE
8965,4295,126,1500,MONTHLY,24,2025-01-09,Union Bank-8416033735,ACTIVE
8966,4861,156,5000,MONTHLY,20,2025-05-16,Indian Bank-7196957287,PAUSED
8967,9324,31,2000,MONTHLY,13,2025-01-16,SBI-2241118853,ACTIVE
8968,5340,174,5000,QUARTERLY,18,2025-08-26,SBI-2495858089,CANCELLED
8969,5703,14,10000,QUARTERLY,25,2025-08-02,Axis-2275096001,ACTIVE
8970,7102,114,1000,MONTHLY,17,2025-11-19,PNB-6602226165,ACTIVE
8971,5650,166,3000,HALF_YEARLY,19,2025-09-20,HDFC-8851627648,ACTIVE
8972,2228,164,1500,MONTHLY,10,2025-04-18,Axis-2514488988,PAUSED
8973,2083,232,5000,MONTHLY,15,2025-05-14,BOB-2647063042,ACTIVE
8974,8686,95,2000,MONTHLY,6,2025-01-13,PNB-5324591760,ACTIVE
8975,9240,147,5000,MONTHLY,24,2025-04-10,ICICI-6464614077,ACTIVE
8976,6459,53,1500,MONTHLY,21,2025-09-29,ICICI-1197746222,ACTIVE
8977,7272,164,2000,YEARLY,13,2025-02-16,Indian Bank-3307090385,ACTIVE
8978,9235,222,1000,MONTHLY,28,2025-03-01,SBI-7634853894,ACTIVE
8979,534,45,1000,QUARTERLY,18,2025-10-29,Indian Bank-4111024047,ACTIVE
8980,4082,17,1500,MONTHLY,20,2025-01-11,BOB-3388055068,ACTIVE
8981,4442,222,3000,HALF_YEARLY,5,2025-04-05,SBI-6914608525,ACTIVE
8982,870,117,2000,MONTHLY,16,2025-05-30,BOB-6292607077,PAUSED
8983,1521,23,3000,MONTHLY,27,2025-12-20,Canara-7906315659,ACTIVE
8984,7237,63,1500,MONTHLY,6,2025-12-02,BOB-8622273725,ACTIVE
8985,9660,225,1500,MONTHLY,16,2025-05-17,BOB-9592956688,ACTIVE
8986,2953,135,3000,MONTHLY,14,2025-02-14,Indian Bank-5927564890,ACTIVE
8987,107,97,3000,MONTHLY,11,2025-09-02,Canara-8584230722,ACTIVE
8988,8574,46,10000,YEARLY,27,2025-06-07,HDFC-7975887985,ACTIVE
8989,6596,130,3000,MONTHLY,2,2025-05-15,ICICI-3559647151,ACTIVE
8990,9344,135,5000,MONTHLY,13,2025-08-14,ICICI-6830606218,CANCELLED
8991,5957,122,1000,MONTHLY,3,2025-09-01,Canara-6928734351,PAUSED
8992,8755,145,2000,MONTHLY,5,2025-07-04,Union Bank-6789772605,PAUSED
8993,1083,68,3000,MONTHLY,14,2025-07-04,Indian Bank-5574898573,ACTIVE
8994,929,153,1000,MONTHLY,20,2025-06-26,Axis-4615246834,ACTIVE
8995,5948,176,5000,MONTHLY,8,2025-01-24,PNB-9274682522,ACTIVE
8996,6039,68,5000,MONTHLY,18,2025-04-17,Axis-5485937019,ACTIVE
8997,9895,27,1500,HALF_YEARLY,16,2025-05-26,ICICI-8125845706,ACTIVE
8998,5377,171,500,QUARTERLY,14,2025-07-13,Union Bank-8631706852,ACTIVE
8999,2052,77,3000,MONTHLY,28,2025-12-11,SBI-2616448429,COMPLETED
9000,4040,168,1500,HALF_YEARLY,25,2025-10-16,Axis-4822773751,COMPLETED
9001,4868,79,10000,MONTHLY,28,2025-02-02,BOB-1240605805,ACTIVE
9002,7031,10,10000,MONTHLY,7,2025-01-05,Union Bank-2319339624,ACTIVE
9003,3811,216,500,MONTHLY,9,2025-09-27,Canara-7135030324,ACTIVE
9004,7760,155,10000,MONTHLY,26,2025-04-09,Kotak-7995555066,ACTIVE
9005,9908,237,5000,MONTHLY,24,2025-05-08,BOB-9568700241,ACTIVE
9006,8548,121,10000,MONTHLY,1,2025-04-28,Axis-4506221631,ACTIVE
9007,1838,130,2000,MONTHLY,5,2025-07-18,SBI-8636697266,ACTIVE
9008,1325,122,1500,QUARTERLY,20,2025-08-14,Canara-8060097083,ACTIVE
9009,5619,225,500,MONTHLY,16,2025-06-02,ICICI-3780286305,ACTIVE
9010,152,246,5000,MONTHLY,2,2025-02-02,BOB-5035949235,ACTIVE
9011,3033,16,3000,MONTHLY,4,2025-03-04,Indian Bank-9609958483,ACTIVE
9012,658,150,1000,MONTHLY,2,2025-06-07,ICICI-2776779784,ACTIVE
9013,5721,103,5000,MONTHLY,10,2025-06-23,SBI-4325606300,ACTIVE
9014,9697,175,10000,MONTHLY,10,2025-03-17,PNB-1540212555,ACTIVE
9015,3731,160,500,MONTHLY,21,2025-06-17,ICICI-6361763590,ACTIVE
9016,2491,94,10000,QUARTERLY,14,2025-03-04,BOB-8842763703,ACTIVE
9017,5616,117,1500,MONTHLY,27,2025-09-03,Kotak-9094968539,ACTIVE
9018,4692,180,1500,MONTHLY,11,2025-10-16,BOB-6451211160,ACTIVE
9019,6986,164,5000,MONTHLY,25,2025-11-28,Indian Bank-5715307834,ACTIVE
9020,6154,142,3000,QUARTERLY,6,2025-12-11,Canara-8591832588,ACTIVE
9021,5997,85,5000,MONTHLY,22,2025-01-16,HDFC-9051616152,ACTIVE
9022,4620,173,1000,MONTHLY,1,2025-02-18,Union Bank-7261397625,ACTIVE
9023,1485,27,5000,MONTHLY,21,2025-03-29,BOB-1333710754,ACTIVE
9024,8547,133,1500,MONTHLY,7,2025-11-09,PNB-5683427473,ACTIVE
9025,6999,23,5000,MONTHLY,22,2025-11-09,Indian Bank-7757214867,CANCELLED
9026,5694,178,10000,MONTHLY,8,2025-06-16,ICICI-2931840957,ACTIVE
9027,2545,8,1500,MONTHLY,27,2025-12-29,Canara-9163408147,ACTIVE
9028,4593,246,500,MONTHLY,9,2025-01-02,BOB-7794468346,ACTIVE
9029,2551,168,10000,MONTHLY,22,2025-09-23,ICICI-8410482041,ACTIVE
9030,190,130,2000,MONTHLY,8,2025-11-08,Union Bank-8826043444,ACTIVE
9031,8877,234,3000,YEARLY,17,2025-04-28,Axis-7828791999,ACTIVE
9032,9608,21,1000,MONTHLY,2,2025-04-02,Canara-8463370321,ACTIVE
9033,3591,95,3000,MONTHLY,10,2025-05-13,Indian Bank-5347255649,ACTIVE
9034,5228,75,3000,QUARTERLY,12,2025-04-08,BOB-1669193338,ACTIVE
9035,4449,8,500,MONTHLY,19,2025-03-03,Union Bank-7727242465,CANCELLED
9036,7951,220,1000,MONTHLY,10,2025-04-19,BOB-3271229232,ACTIVE
9037,7223,91,2000,MONTHLY,19,2025-09-23,Union Bank-5483924280,ACTIVE
9038,1123,12,5000,MONTHLY,27,2025-07-02,HDFC-6612654567,ACTIVE
9039,2588,149,1000,YEARLY,27,2025-11-16,Axis-7445028711,ACTIVE
9040,3552,68,1000,MONTHLY,12,2025-09-16,Union Bank-4380187713,ACTIVE
9041,2458,135,1500,QUARTERLY,11,2025-12-29,BOB-3339998989,ACTIVE
9042,4227,216,3000,MONTHLY,12,2025-09-07,PNB-5422693222,ACTIVE
9043,7512,78,1500,MONTHLY,11,2025-02-19,HDFC-4964920084,ACTIVE
9044,397,195,1000,MONTHLY,7,2025-01-01,SBI-8125438038,ACTIVE
9045,1606,119,2000,MONTHLY,21,2025-03-30,BOB-6323368469,CANCELLED
9046,613,184,3000,MONTHLY,22,2025-01-22,ICICI-8299148610,ACTIVE
9047,8919,48,1500,MONTHLY,26,2025-09-16,HDFC-3701782831,ACTIVE
9048,2745,215,500,MONTHLY,28,2025-08-29,SBI-1501221509,ACTIVE
9049,8106,200,5000,MONTHLY,5,2025-02-28,Union Bank-3324959409,ACTIVE
9050,7105,156,3000,MONTHLY,13,2025-08-05,BOB-2041068369,ACTIVE
9051,3240,238,2000,QUARTERLY,5,2025-03-08,SBI-5427325364,COMPLETED
9052,7479,73,5000,MONTHLY,7,2025-06-21,BOB-3451034154,PAUSED
9053,2089,129,10000,MONTHLY,16,2025-05-16,Axis-8783917199,ACTIVE
9054,4689,15,1500,MONTHLY,27,2025-10-26,SBI-3708554375,ACTIVE
9055,4672,90,10000,MONTHLY,2,2025-04-11,Union Bank-9643039540,ACTIVE
9056,6292,234,1500,MONTHLY,25,2025-10-18,ICICI-5990663505,ACTIVE
9057,6087,22,3000,HALF_YEARLY,12,2025-05-11,HDFC-3795436888,PAUSED
9058,2913,239,500,MONTHLY,22,2025-09-17,Union Bank-6229947841,ACTIVE
9059,1441,56,10000,MONTHLY,20,2025-10-24,Indian Bank-8362766329,PAUSED
9060,4590,249,1500,MONTHLY,22,2025-11-26,Kotak-1689480735,ACTIVE
9061,44,248,2000,MONTHLY,28,2025-08-19,BOB-9355184111,CANCELLED
9062,6609,75,10000,MONTHLY,10,2025-11-29,ICICI-2949307675,ACTIVE
9063,1687,60,3000,MONTHLY,21,2025-07-09,Indian Bank-2059856646,ACTIVE
9064,9560,129,3000,MONTHLY,11,2025-03-01,HDFC-5306783007,ACTIVE
9065,3269,20,2000,HALF_YEARLY,4,2025-12-02,ICICI-7227862632,COMPLETED
9066,9765,229,5000,MONTHLY,9,2025-07-22,Canara-6692739834,ACTIVE
9067,7396,81,1500,MONTHLY,22,2025-02-02,Indian Bank-5844420954,ACTIVE
9068,2308,163,3000,MONTHLY,11,2025-12-07,SBI-1270208230,ACTIVE
9069,9358,236,10000,MONTHLY,9,2025-08-19,PNB-9626211758,ACTIVE
9070,6078,56,1500,MONTHLY,9,2025-03-29,PNB-5221549208,ACTIVE
9071,9202,6,2000,MONTHLY,21,2025-04-27,ICICI-7741451191,ACTIVE
9072,4742,199,2000,MONTHLY,18,2025-01-13,PNB-7676791742,ACTIVE
9073,3239,238,500,MONTHLY,7,2025-06-26,ICICI-7245876263,PAUSED
9074,1395,14,10000,MONTHLY,22,2025-11-03,Union Bank-1166426757,PAUSED
9075,6926,109,1000,MONTHLY,28,2025-11-26,PNB-3386961815,ACTIVE
9076,9487,212,3000,QUARTERLY,18,2025-07-01,Union Bank-8120269834,ACTIVE
9077,4352,134,1000,MONTHLY,13,2025-10-13,BOB-8692434317,ACTIVE
9078,5650,27,1000,QUARTERLY,1,2025-12-09,Indian Bank-7030781986,ACTIVE
9079,801,130,1500,MONTHLY,27,2025-10-04,SBI-9606799386,ACTIVE
9080,7938,198,2000,MONTHLY,5,2025-09-10,Kotak-1523520178,ACTIVE
9081,6807,61,500,MONTHLY,21,2025-03-03,HDFC-6885214441,ACTIVE
9082,9952,166,10000,QUARTERLY,7,2025-11-05,Axis-5932325004,ACTIVE
9083,4687,126,2000,MONTHLY,13,2025-07-17,Indian Bank-6430258727,ACTIVE
9084,5436,158,1500,MONTHLY,4,2025-01-14,HDFC-9286108403,ACTIVE
9085,1678,117,1500,MONTHLY,22,2025-04-14,SBI-4956994379,CANCELLED
9086,1144,49,500,HALF_YEARLY,17,2025-08-16,PNB-1820396262,ACTIVE
9087,6730,183,1500,MONTHLY,4,2025-09-04,Axis-3101850076,PAUSED
9088,7820,114,2000,YEARLY,6,2025-02-28,Canara-4406282076,PAUSED
9089,2916,83,1500,MONTHLY,19,2025-06-25,Axis-8521901530,ACTIVE
9090,509,129,2000,MONTHLY,27,2025-11-02,Axis-7766618815,COMPLETED
9091,7030,28,10000,MONTHLY,13,2025-10-01,Indian Bank-8948566237,ACTIVE
9092,286,28,10000,MONTHLY,10,2025-10-11,HDFC-6021252581,ACTIVE
9093,3915,102,1500,YEARLY,28,2025-05-22,Canara-7340455176,ACTIVE
9094,708,93,1000,MONTHLY,5,2025-09-13,ICICI-6776138938,CANCELLED
9095,5318,79,5000,MONTHLY,16,2025-09-04,BOB-2370960951,ACTIVE
9096,180,126,3000,MONTHLY,10,2025-10-01,Canara-6222218814,ACTIVE
9097,8553,49,10000,MONTHLY,19,2025-09-06,BOB-3573109071,COMPLETED
9098,6614,231,5000,MONTHLY,13,2025-06-15,Indian Bank-6589176753,ACTIVE
9099,3710,46,1000,MONTHLY,23,2025-04-11,HDFC-5226459250,ACTIVE
9100,2608,126,3000,MONTHLY,9,2025-03-07,PNB-7878253495,ACTIVE
9101,5419,229,10000,MONTHLY,22,2025-10-05,ICICI-6226892254,ACTIVE
9102,384,67,10000,MONTHLY,4,2025-08-12,BOB-2145872277,ACTIVE
9103,8583,224,3000,MONTHLY,11,2025-01-10,Kotak-1253135665,ACTIVE
9104,6465,127,2000,YEARLY,1,2025-09-27,Union Bank-2151260883,ACTIVE
9105,2089,144,500,MONTHLY,7,2025-04-21,SBI-6079669748,ACTIVE
9106,8529,83,10000,MONTHLY,5,2025-10-13,Indian Bank-6656045746,ACTIVE
9107,2331,183,1000,MONTHLY,13,2025-12-13,Union Bank-6015922407,ACTIVE
9108,1235,205,1000,MONTHLY,12,2025-08-20,Union Bank-9390487012,ACTIVE
9109,6652,59,10000,MONTHLY,20,2025-08-16,BOB-3553434260,ACTIVE
9110,1909,209,1000,MONTHLY,28,2025-09-27,Kotak-1712289879,PAUSED
9111,8441,168,3000,MONTHLY,7,2025-04-17,Canara-6737894706,ACTIVE
9112,8977,243,5000,MONTHLY,7,2025-01-06,SBI-7996596515,ACTIVE
9113,4121,21,2000,MONTHLY,11,2025-10-11,Indian Bank-7242362279,CANCELLED
9114,8785,189,10000,MONTHLY,7,2025-12-17,Axis-3656441249,ACTIVE
9115,2126,233,5000,MONTHLY,28,2025-02-14,PNB-4970324626,CANCELLED
9116,105,137,500,QUARTERLY,7,2025-12-26,Canara-1793762658,ACTIVE
9117,9661,74,500,QUARTERLY,16,2025-04-30,HDFC-4541276342,ACTIVE
9118,4825,134,500,MONTHLY,27,2025-02-27,Canara-6368086193,COMPLETED
9119,9127,141,10000,MONTHLY,22,2025-07-09,Union Bank-5737914320,ACTIVE
9120,9908,195,3000,MONTHLY,14,2025-08-30,HDFC-4023835345,ACTIVE
9121,6660,231,500,MONTHLY,14,2025-11-11,BOB-8196135526,ACTIVE
9122,3428,145,2000,MONTHLY,24,2025-10-17,Canara-3472571576,ACTIVE
9123,3332,117,3000,MONTHLY,10,2025-02-04,ICICI-9896886844,ACTIVE
9124,6193,125,5000,MONTHLY,7,2025-06-23,SBI-4715875746,PAUSED
9125,4495,127,500,MONTHLY,22,2025-12-12,Axis-5855939379,ACTIVE
9126,454,218,3000,MONTHLY,15,2025-05-24,BOB-4536297014,ACTIVE
9127,7657,38,10000,MONTHLY,1,2025-08-31,HDFC-1079279059,ACTIVE
9128,7927,58,2000,MONTHLY,24,2025-05-22,ICICI-4774679892,ACTIVE
9129,9345,208,3000,MONTHLY,12,2025-10-03,SBI-5747292964,ACTIVE
9130,1226,119,10000,MONTHLY,27,2025-05-26,BOB-2759682817,ACTIVE
9131,6673,138,2000,YEARLY,14,2025-09-04,Axis-2141665951,ACTIVE
9132,2675,64,10000,YEARLY,12,2025-10-29,BOB-3717980944,ACTIVE
9133,6458,184,500,MONTHLY,25,2025-07-25,PNB-7283894107,ACTIVE
9134,2613,63,5000,MONTHLY,22,2025-05-25,Axis-7982319788,ACTIVE
9135,8614,169,5000,MONTHLY,26,2025-12-03,Kotak-3800558911,ACTIVE
9136,5869,5,10000,MONTHLY,9,2025-07-16,BOB-4588048413,ACTIVE
9137,2202,115,500,MONTHLY,26,2025-07-27,PNB-2687801264,ACTIVE
9138,7448,212,1500,MONTHLY,27,2025-07-05,BOB-5281095181,PAUSED
9139,6790,231,3000,MONTHLY,8,2025-03-09,ICICI-2617629195,ACTIVE
9140,4180,56,3000,MONTHLY,28,2025-05-07,Indian Bank-1297984328,ACTIVE
9141,3612,10,1000,HALF_YEARLY,14,2025-03-02,Indian Bank-8432842590,ACTIVE
9142,1011,102,10000,MONTHLY,4,2025-11-11,BOB-9935559166,ACTIVE
9143,1084,106,3000,YEARLY,13,2025-12-02,Indian Bank-1377043342,ACTIVE
9144,5582,98,1500,MONTHLY,16,2025-12-13,ICICI-2175868477,ACTIVE
9145,7256,225,1000,MONTHLY,27,2025-09-20,Kotak-3877157885,ACTIVE
9146,5617,226,2000,QUARTERLY,13,2025-06-06,BOB-5777837861,PAUSED
9147,6765,71,10000,MONTHLY,18,2025-10-22,Axis-9512018189,ACTIVE
9148,9797,242,5000,YEARLY,1,2025-09-14,BOB-5152233423,ACTIVE
9149,2549,95,1000,MONTHLY,4,2025-09-28,BOB-2694439319,ACTIVE
9150,5339,234,1500,MONTHLY,8,2025-05-01,Kotak-4318955596,COMPLETED
9151,2814,45,3000,MONTHLY,2,2025-02-07,Axis-2766211213,ACTIVE
9152,9397,239,10000,YEARLY,5,2025-03-18,BOB-5007374270,ACTIVE
9153,9781,188,2000,MONTHLY,20,2025-09-07,ICICI-5176848799,ACTIVE
9154,854,231,10000,MONTHLY,27,2025-01-07,ICICI-2386416745,ACTIVE
9155,4385,3,1000,MONTHLY,2,2025-07-19,ICICI-7562652504,ACTIVE
9156,6570,69,3000,MONTHLY,26,2025-10-31,BOB-6371466773,ACTIVE
9157,9981,7,500,QUARTERLY,21,2025-03-28,Indian Bank-6046119134,ACTIVE
9158,9943,149,500,MONTHLY,1,2025-05-18,PNB-3396546864,ACTIVE
9159,2784,199,1000,MONTHLY,25,2025-08-10,Indian Bank-3109121833,PAUSED
9160,5430,55,5000,HALF_YEARLY,19,2025-09-27,Axis-6538703597,ACTIVE
9161,4368,14,3000,MONTHLY,3,2025-04-06,Canara-3633030171,CANCELLED
9162,8787,89,1000,MONTHLY,14,2025-05-30,Axis-9318419009,COMPLETED
9163,3713,31,1000,MONTHLY,5,2025-05-15,BOB-5022334993,COMPLETED
9164,9973,13,10000,QUARTERLY,13,2025-11-19,PNB-6601878156,ACTIVE
9165,4318,172,500,MONTHLY,18,2025-06-18,Kotak-4789806196,ACTIVE
9166,6245,240,10000,MONTHLY,3,2025-08-02,ICICI-1959222939,CANCELLED
9167,9046,18,1000,MONTHLY,20,2025-12-09,Union Bank-6579779424,ACTIVE
9168,247,65,1000,MONTHLY,12,2025-03-17,Kotak-5549897765,ACTIVE
9169,8058,52,3000,HALF_YEARLY,17,2025-11-28,BOB-8065173850,ACTIVE
9170,1863,64,10000,MONTHLY,4,2025-11-20,BOB-2648258884,ACTIVE
9171,9990,87,10000,YEARLY,10,2025-01-22,SBI-1590806887,ACTIVE
9172,7116,198,10000,MONTHLY,15,2025-10-14,BOB-2545326634,ACTIVE
9173,30,217,5000,MONTHLY,11,2025-09-08,SBI-4672488682,COMPLETED
9174,961,14,1000,MONTHLY,1,2025-12-10,SBI-4614098172,ACTIVE
9175,9161,13,10000,MONTHLY,2,2025-10-18,ICICI-1722802334,ACTIVE
9176,61,51,2000,MONTHLY,28,2025-10-06,BOB-2435589179,PAUSED
9177,1722,120,2000,MONTHLY,17,2025-10-25,ICICI-5192520194,ACTIVE
9178,6455,46,3000,MONTHLY,24,2025-05-25,ICICI-6869415539,CANCELLED
9179,8359,124,3000,MONTHLY,2,2025-10-20,Union Bank-8142073176,ACTIVE
9180,2867,236,3000,MONTHLY,23,2025-01-27,PNB-5062063771,ACTIVE
9181,3716,121,3000,HALF_YEARLY,3,2025-12-23,PNB-6709580302,ACTIVE
9182,9995,104,10000,MONTHLY,7,2025-04-03,Kotak-9189505858,ACTIVE
9183,5113,125,3000,MONTHLY,6,2025-11-03,Kotak-3641155277,ACTIVE
9184,4783,58,500,MONTHLY,26,2025-02-20,SBI-9850139588,ACTIVE
9185,424,189,1500,MONTHLY,14,2025-08-24,SBI-1047303223,ACTIVE
9186,3529,237,5000,QUARTERLY,12,2025-01-17,BOB-6888347715,PAUSED
9187,3357,57,1500,MONTHLY,25,2025-06-29,Union Bank-4814343165,ACTIVE
9188,4102,245,5000,MONTHLY,6,2025-12-17,BOB-2556056081,ACTIVE
9189,7236,188,5000,QUARTERLY,28,2025-05-04,Indian Bank-5335005127,ACTIVE
9190,9504,233,3000,MONTHLY,21,2025-11-22,Indian Bank-9140925043,PAUSED
9191,2450,142,3000,MONTHLY,23,2025-09-05,Canara-4586622670,ACTIVE
9192,1677,109,2000,MONTHLY,5,2025-10-12,ICICI-4026178826,PAUSED
9193,2336,67,5000,MONTHLY,8,2025-11-21,Kotak-5658542624,COMPLETED
9194,3263,180,3000,MONTHLY,25,2025-10-21,PNB-7840895108,PAUSED
9195,4364,186,5000,MONTHLY,24,2025-01-15,PNB-2657268071,ACTIVE
9196,1422,142,500,QUARTERLY,6,2025-08-16,SBI-5892002779,ACTIVE
9197,6908,25,10000,MONTHLY,27,2025-01-22,BOB-7321960507,COMPLETED
9198,8001,249,10000,MONTHLY,16,2025-11-04,BOB-4713214436,ACTIVE
9199,8165,241,1000,QUARTERLY,10,2025-04-22,Axis-5962112808,ACTIVE
9200,9112,132,5000,MONTHLY,2,2025-06-07,Indian Bank-5989226392,ACTIVE
9201,5272,226,5000,MONTHLY,18,2025-01-16,Axis-2405979011,ACTIVE
9202,5491,206,500,MONTHLY,7,2025-02-03,Axis-4638049481,ACTIVE
9203,8296,86,500,MONTHLY,22,2025-09-05,PNB-9863141792,PAUSED
9204,6728,33,10000,MONTHLY,3,2025-10-28,Union Bank-2057294215,ACTIVE
9205,7404,47,1500,MONTHLY,14,2025-11-29,PNB-8121362902,ACTIVE
9206,51,210,2000,QUARTERLY,4,2025-10-19,Kotak-1441625449,ACTIVE
9207,8822,30,1500,MONTHLY,27,2025-01-10,Union Bank-4893322890,ACTIVE
9208,8941,241,500,HALF_YEARLY,13,2025-03-02,PNB-6846281417,ACTIVE
9209,803,221,10000,QUARTERLY,21,2025-10-03,SBI-5359034353,ACTIVE
9210,5681,76,1500,MONTHLY,16,2025-02-17,SBI-5194948354,ACTIVE
9211,7563,27,10000,MONTHLY,7,2025-02-26,HDFC-3745404856,CANCELLED
9212,7471,20,2000,QUARTERLY,2,2025-02-01,Axis-9505023800,CANCELLED
9213,149,112,5000,MONTHLY,7,2025-03-19,BOB-3394591670,ACTIVE
9214,9570,70,2000,YEARLY,23,2025-12-10,PNB-4175982081,ACTIVE
9215,5558,244,3000,QUARTERLY,11,2025-11-29,Indian Bank-2418909124,ACTIVE
9216,4363,47,5000,MONTHLY,16,2025-12-21,PNB-1131582575,ACTIVE
